#grainID1 grainID2 x y
43 50 -1.013436e+01 -4.298539e+01
43 50 -1.011072e+01 -4.301221e+01
43 50 -1.015400e+01 -4.298687e+01
43 50 -1.018876e+01 -4.297962e+01
43 50 -1.033574e+01 -4.286680e+01
43 50 -1.067542e+01 -4.258701e+01
43 50 -1.066529e+01 -4.260696e+01
43 50 -1.069104e+01 -4.256764e+01
43 50 -9.354285e+00 -4.358169e+01
43 50 -9.378242e+00 -4.356429e+01
48 50 -9.246171e+00 -4.386271e+01
41 43 -8.636426e+00 -4.273806e+01
41 43 -8.594702e+00 -4.268940e+01
41 43 -8.614761e+00 -4.270088e+01
41 43 -8.572107e+00 -4.268450e+01
41 48 -8.577245e+00 -4.284722e+01
41 43 -8.640506e+00 -4.283570e+01
41 43 -8.638758e+00 -4.281171e+01
28 43 -1.509036e+01 -3.320952e+01
28 43 -1.511193e+01 -3.319950e+01
28 35 -1.504244e+01 -3.318702e+01
28 43 -1.504923e+01 -3.320606e+01
28 43 -1.506921e+01 -3.321333e+01
28 43 -1.552328e+01 -3.325964e+01
28 43 -1.550163e+01 -3.326433e+01
28 43 -1.615114e+01 -3.319984e+01
28 43 -1.612949e+01 -3.321201e+01
35 43 -1.451396e+01 -3.411082e+01
35 43 -1.448573e+01 -3.414225e+01
35 43 -1.444897e+01 -3.416464e+01
35 43 -1.419535e+01 -3.454604e+01
35 43 -1.416994e+01 -3.458246e+01
35 43 -1.381116e+01 -3.499916e+01
35 43 -1.377820e+01 -3.502486e+01
36 50 -1.781772e+01 -3.956174e+01
36 50 -1.783782e+01 -3.956339e+01
36 50 -1.785297e+01 -3.955467e+01
36 50 -1.786149e+01 -3.953693e+01
36 43 -1.674895e+01 -3.795899e+01
36 43 -1.704402e+01 -3.783209e+01
36 43 -1.707492e+01 -3.781670e+01
36 43 -1.701505e+01 -3.783564e+01
36 43 -1.698562e+01 -3.782939e+01
28 43 -1.716870e+01 -3.318701e+01
28 43 -1.714705e+01 -3.317484e+01
28 43 -1.673570e+01 -3.318701e+01
28 43 -1.671405e+01 -3.318437e+01
28 43 -1.760171e+01 -3.316201e+01
28 43 -1.758006e+01 -3.316498e+01
28 43 -1.762336e+01 -3.315905e+01
28 43 -1.764501e+01 -3.316201e+01
28 43 -1.790481e+01 -3.313933e+01
28 43 -1.788316e+01 -3.314951e+01
28 43 -1.738520e+01 -3.316201e+01
28 43 -1.736355e+01 -3.315905e+01
28 43 -1.740686e+01 -3.316498e+01
28 43 -1.742851e+01 -3.316201e+01
28 43 -1.723162e+01 -3.321316e+01
28 43 -1.724677e+01 -3.320474e+01
28 43 -1.755841e+01 -3.316201e+01
28 43 -1.753676e+01 -3.315905e+01
28 43 -1.751511e+01 -3.316201e+01
36 43 -1.649147e+01 -3.810421e+01
36 43 -1.607356e+01 -3.839962e+01
36 43 -1.610367e+01 -3.837970e+01
36 43 -1.630489e+01 -3.825408e+01
36 50 -1.580471e+01 -3.964941e+01
36 50 -1.582610e+01 -3.965941e+01
36 50 -1.578308e+01 -3.963926e+01
36 43 -1.547871e+01 -3.892460e+01
36 43 -1.552712e+01 -3.883824e+01
36 43 -1.552330e+01 -3.886194e+01
36 43 -1.589948e+01 -3.862341e+01
39 40 -6.971381e+00 -4.123952e+01
40 48 -6.984515e+00 -4.187926e+01
40 43 -7.273691e+00 -4.118444e+01
40 43 -7.296736e+00 -4.121620e+01
40 43 -7.259742e+00 -4.115811e+01
35 43 -9.282168e+00 -3.853939e+01
35 43 -9.240232e+00 -3.854929e+01
0 48 2.886709e-02 -4.419935e+01
0 48 2.886709e-02 -4.439935e+01
0 48 2.886709e-02 -4.434935e+01
40 48 -2.165032e-01 -4.289970e+01
40 48 -1.948535e-01 -4.291187e+01
39 40 -3.031044e-01 -4.243685e+01
39 40 -1.818627e+00 -4.212438e+01
39 40 -1.796976e+00 -4.213686e+01
39 40 -1.775326e+00 -4.214906e+01
39 40 -8.660127e-01 -4.226485e+01
0 39 2.886709e-02 -4.064940e+01
0 39 2.886709e-02 -4.069940e+01
0 39 2.886709e-02 -4.074940e+01
39 40 -4.481616e+00 -4.166189e+01
39 40 -4.459965e+00 -4.165925e+01
40 48 -1.905228e+00 -4.262470e+01
40 48 -1.883578e+00 -4.261424e+01
39 40 -1.991829e+00 -4.208392e+01
39 40 -3.379479e+00 -4.183542e+01
39 40 -3.505322e+00 -4.181074e+01
35 39 -4.129082e+00 -3.820437e+01
35 39 -4.165258e+00 -3.822202e+01
35 39 -4.196797e+00 -3.826771e+01
35 39 -4.191814e+00 -3.829808e+01
35 39 -4.465752e+00 -3.854176e+01
35 39 -3.764222e+00 -3.808216e+01
48 50 -9.291456e+00 -4.534732e+01
48 50 -9.285960e+00 -4.531284e+01
48 50 -9.441519e+00 -4.637808e+01
48 50 -9.450909e+00 -4.640293e+01
48 50 -9.442112e+00 -4.642811e+01
48 50 -9.431805e+00 -4.672551e+01
48 50 -9.435567e+00 -4.676869e+01
48 50 -9.433318e+00 -4.680774e+01
48 50 -9.429408e+00 -4.684415e+01
48 50 -9.490023e+00 -4.717428e+01
48 50 -9.483162e+00 -4.714663e+01
48 50 -9.441560e+00 -4.718533e+01
48 50 -9.460907e+00 -4.711162e+01
35 39 -5.532126e+00 -3.918057e+01
39 40 -6.265480e+00 -4.131917e+01
39 40 -6.118784e+00 -4.131935e+01
39 40 -4.871039e+00 -4.156442e+01
39 40 -4.849650e+00 -4.157473e+01
39 40 -4.828020e+00 -4.158689e+01
3 10 -2.407517e+01 -2.424977e+00
3 10 -2.418340e+01 -2.437464e+00
3 10 -2.420506e+01 -2.440431e+00
3 10 -2.416175e+01 -2.434497e+00
3 10 -2.777736e+01 -2.560143e+00
3 10 -2.779901e+01 -2.565104e+00
10 24 -2.955051e+01 -8.593475e+00
10 24 -2.955000e+01 -8.564700e+00
7 11 -2.048702e+00 -1.277043e+01
7 11 -2.031364e+00 -1.276113e+01
7 11 -1.502595e+00 -1.267607e+01
11 14 -4.631159e+00 -1.766111e+01
11 14 -4.763070e-01 -1.863987e+01
11 14 -4.979573e-01 -1.863491e+01
11 14 -5.196076e-01 -1.862473e+01
11 14 -5.412573e-01 -1.861455e+01
11 14 -1.969897e+00 -1.830973e+01
11 14 -1.948529e+00 -1.829973e+01
11 14 -3.225615e+00 -1.805970e+01
11 14 -3.245518e+00 -1.804824e+01
11 14 -5.282699e+00 -1.753461e+01
11 14 -5.304328e+00 -1.753724e+01
11 14 -5.261309e+00 -1.753975e+01
11 14 -5.131125e+00 -1.761224e+01
11 14 -5.152754e+00 -1.760926e+01
11 14 -5.174144e+00 -1.761205e+01
11 14 -4.676469e+00 -1.771221e+01
11 14 -4.689863e+00 -1.770480e+01
11 14 -4.706665e+00 -1.766948e+01
11 14 -4.698140e+00 -1.768723e+01
11 14 -4.721907e+00 -1.766061e+01
11 14 -4.742566e+00 -1.766126e+01
11 14 -4.949385e+00 -1.765497e+01
11 14 -4.957923e+00 -1.763724e+01
11 14 -4.914145e+00 -1.765975e+01
11 14 -4.934228e+00 -1.766339e+01
14 15 -7.574790e-01 -2.263464e+01
14 15 -7.360897e-01 -2.263947e+01
14 15 -7.144598e-01 -2.263482e+01
14 15 -9.666299e-01 -2.256317e+01
14 15 -9.302327e-01 -2.256874e+01
14 15 -1.385620e+00 -2.247500e+01
14 15 -1.363963e+00 -2.246455e+01
14 15 -1.342212e+00 -2.246002e+01
34 35 -8.968214e-01 -2.397845e+01
34 35 -8.683239e-01 -2.403552e+01
34 35 -8.564757e-01 -2.390854e+01
34 35 -8.033736e-01 -2.378851e+01
34 35 -8.096213e-01 -2.376976e+01
34 35 -8.033736e-01 -2.381117e+01
34 35 -8.096002e-01 -2.368222e+01
34 35 -7.683286e-01 -2.360840e+01
15 35 -1.959756e+00 -2.326816e+01
11 14 -5.585804e+00 -1.745994e+01
11 14 -5.607433e+00 -1.746459e+01
11 14 -5.650733e+00 -1.748490e+01
11 14 -5.629083e+00 -1.747474e+01
11 14 -5.520527e+00 -1.755972e+01
11 14 -5.499159e+00 -1.754941e+01
11 14 -6.319863e+00 -1.736371e+01
11 14 -6.237321e+00 -1.736371e+01
11 14 -6.119123e+00 -1.741073e+01
11 14 -6.082986e+00 -1.740334e+01
11 14 -8.603714e+00 -1.676950e+01
5 17 -1.538677e+01 -1.073459e+01
5 17 -1.539161e+01 -1.076508e+01
20 35 -8.292072e+00 -2.468746e+01
20 35 -8.283534e+00 -2.466944e+01
20 35 -8.268392e+00 -2.466099e+01
20 35 -8.248489e+00 -2.466464e+01
20 35 -7.406459e+00 -2.515082e+01
20 35 -7.391579e+00 -2.516722e+01
17 28 -1.394049e+01 -2.236380e+01
17 28 -1.387988e+01 -2.248834e+01
17 28 -1.388637e+01 -2.246711e+01
17 28 -1.387814e+01 -2.251233e+01
17 28 -1.394013e+01 -2.188195e+01
17 28 -1.396349e+01 -2.186353e+01
17 28 -1.391540e+01 -2.190970e+01
17 28 -1.389979e+01 -2.219951e+01
17 28 -1.391262e+01 -2.218225e+01
17 28 -1.388842e+01 -2.223342e+01
17 28 -1.389981e+01 -2.224982e+01
17 28 -1.388842e+01 -2.221593e+01
17 28 -1.391884e+01 -2.213818e+01
17 28 -1.391884e+01 -2.216117e+01
17 28 -1.362892e+01 -2.356574e+01
17 28 -1.362892e+01 -2.358090e+01
17 28 -1.368300e+01 -2.382463e+01
17 28 -1.368300e+01 -2.377465e+01
17 28 -1.368302e+01 -2.337467e+01
17 28 -1.369640e+01 -2.335739e+01
17 28 -1.370467e+01 -2.333717e+01
17 28 -1.383397e+01 -2.278850e+01
17 28 -1.383238e+01 -2.281827e+01
17 28 -1.383447e+01 -2.276234e+01
17 28 -1.383018e+01 -2.285459e+01
17 28 -1.373972e+01 -2.316694e+01
17 28 -1.376759e+01 -2.311364e+01
17 28 -1.385620e+01 -2.262467e+01
17 28 -1.384309e+01 -2.264210e+01
17 28 -1.383658e+01 -2.266334e+01
17 28 -1.383484e+01 -2.268733e+01
17 28 -1.383455e+01 -2.273718e+01
17 28 -1.383457e+01 -2.271218e+01
17 28 -1.387884e+01 -2.201084e+01
17 28 -1.387825e+01 -2.203684e+01
18 35 -1.153917e+01 -2.406200e+01
18 35 -1.153650e+01 -2.408614e+01
18 35 -1.153222e+01 -2.424307e+01
18 35 -1.205923e+01 -2.466214e+01
18 35 -1.209427e+01 -2.481690e+01
18 35 -1.208090e+01 -2.479962e+01
18 35 -1.210253e+01 -2.483714e+01
18 35 -1.206777e+01 -2.478221e+01
18 35 -1.214784e+01 -2.496097e+01
18 35 -1.211078e+01 -2.485737e+01
18 35 -1.212416e+01 -2.487465e+01
18 35 -1.213729e+01 -2.489206e+01
17 18 -1.285649e+01 -2.400097e+01
17 18 -1.284079e+01 -2.396826e+01
19 28 -1.478725e+01 -2.582411e+01
19 28 -1.479700e+01 -2.584991e+01
19 28 -1.476943e+01 -2.579546e+01
19 28 -1.473698e+01 -2.576968e+01
19 20 -1.438892e+01 -2.629436e+01
19 20 -1.439746e+01 -2.631211e+01
19 28 -1.359669e+01 -2.459191e+01
19 28 -1.351606e+01 -2.451671e+01
18 35 -1.205921e+01 -2.456215e+01
18 35 -1.205923e+01 -2.458714e+01
18 35 -1.162033e+01 -2.433582e+01
18 35 -1.164789e+01 -2.434963e+01
18 35 -1.167570e+01 -2.436328e+01
20 35 -1.136670e+01 -2.546194e+01
20 35 -1.138809e+01 -2.545915e+01
20 35 -1.134680e+01 -2.546360e+01
20 35 -1.133165e+01 -2.545485e+01
19 20 -1.307972e+01 -2.595478e+01
19 20 -1.305802e+01 -2.593107e+01
19 20 -1.291966e+01 -2.592440e+01
18 35 -1.218913e+01 -2.506213e+01
18 35 -1.219114e+01 -2.508597e+01
18 35 -1.221050e+01 -2.517479e+01
18 35 -1.219767e+01 -2.519206e+01
18 35 -1.219144e+01 -2.521314e+01
20 35 -1.196904e+01 -2.706078e+01
20 35 -1.194547e+01 -2.705883e+01
20 35 -1.192861e+01 -2.704384e+01
20 35 -1.199321e+01 -2.705929e+01
20 35 -1.171282e+01 -2.696447e+01
14 35 -9.993655e+00 -2.159720e+01
14 15 -9.396259e+00 -2.169969e+01
14 15 -9.417888e+00 -2.168721e+01
14 15 -9.374870e+00 -2.171234e+01
15 35 -9.170509e+00 -2.205940e+01
15 35 -9.199938e+00 -2.205248e+01
14 15 -9.253223e+00 -2.175725e+01
15 35 -9.225697e+00 -2.203882e+01
15 35 -9.242617e+00 -2.201578e+01
15 35 -8.726613e+00 -2.226970e+01
15 35 -8.688254e+00 -2.228818e+01
17 35 -1.115486e+01 -2.248039e+01
17 35 -1.114358e+01 -2.237093e+01
17 35 -1.114746e+01 -2.234225e+01
17 35 -1.112824e+01 -2.229964e+01
17 35 -1.131438e+01 -2.266945e+01
18 35 -1.131322e+01 -2.270837e+01
17 35 -1.128914e+01 -2.263350e+01
18 35 -1.133195e+01 -2.305873e+01
17 18 -1.223523e+01 -2.352942e+01
17 18 -1.221725e+01 -2.350022e+01
17 18 -1.225297e+01 -2.355832e+01
17 18 -1.215049e+01 -2.342958e+01
17 18 -1.218821e+01 -2.346821e+01
17 18 -1.242412e+01 -2.361209e+01
17 18 -1.244770e+01 -2.371550e+01
17 18 -1.246709e+01 -2.373483e+01
17 18 -1.252720e+01 -2.377969e+01
17 18 -1.256013e+01 -2.380234e+01
18 35 -1.132512e+01 -2.348600e+01
18 35 -1.133165e+01 -2.350723e+01
18 35 -1.132312e+01 -2.346216e+01
18 35 -1.131498e+01 -2.326680e+01
18 35 -1.138604e+01 -2.335083e+01
18 35 -1.136642e+01 -2.333716e+01
17 18 -1.180813e+01 -2.305225e+01
18 35 -1.136847e+01 -2.314570e+01
17 35 -1.086196e+01 -2.195105e+01
18 35 -1.149632e+01 -2.393715e+01
18 35 -1.147668e+01 -2.393863e+01
18 35 -1.144476e+01 -2.389189e+01
18 35 -1.145304e+01 -2.391181e+01
18 35 -1.141175e+01 -2.383598e+01
18 35 -1.143139e+01 -2.387464e+01
18 35 -1.141826e+01 -2.385722e+01
20 35 -9.498662e+00 -2.503203e+01
20 35 -9.475409e+00 -2.500556e+01
20 35 -9.511954e+00 -2.505370e+01
20 35 -1.099633e+01 -2.532613e+01
20 35 -1.101147e+01 -2.534206e+01
20 35 -1.117156e+01 -2.538416e+01
20 35 -1.114991e+01 -2.538713e+01
14 17 -1.068572e+01 -2.081610e+01
14 17 -1.067699e+01 -2.083806e+01
14 17 -1.074911e+01 -2.104361e+01
14 17 -1.073528e+01 -2.103525e+01
14 17 -1.071891e+01 -2.006335e+01
14 17 -1.070514e+01 -2.022341e+01
14 17 -1.065141e+01 -2.056602e+01
14 17 -1.070030e+01 -2.079594e+01
14 17 -1.069591e+01 -2.075343e+01
14 17 -1.070587e+01 -2.077469e+01
14 17 -1.069248e+01 -2.039719e+01
14 17 -1.067359e+01 -2.041220e+01
14 17 -1.074902e+01 -2.106011e+01
14 17 -1.073610e+01 -2.108098e+01
17 35 -1.070426e+01 -2.152190e+01
14 17 -1.069070e+01 -2.125506e+01
14 17 -1.059431e+01 -2.136215e+01
4 7 -5.260745e+00 -8.587211e+00
4 7 -5.228294e+00 -8.666130e+00
4 7 -5.293312e+00 -8.808462e+00
4 7 -5.256174e+00 -8.899325e+00
4 7 -5.284847e+00 -8.926013e+00
4 17 -6.558017e+00 -7.888883e+00
4 17 -6.551226e+00 -7.869845e+00
4 17 -6.536345e+00 -7.861253e+00
4 17 -6.516463e+00 -7.864892e+00
4 17 -6.757037e+00 -8.014014e+00
4 17 -6.899801e+00 -8.036398e+00
4 17 -6.924625e+00 -8.035750e+00
4 17 -6.941019e+00 -8.044618e+00
4 17 -7.036354e+00 -8.087381e+00
4 17 -7.014724e+00 -8.084402e+00
4 17 -7.058004e+00 -8.090348e+00
4 17 -7.079653e+00 -8.087406e+00
7 8 -5.163542e+00 -9.568612e+00
7 11 -8.388582e-01 -1.246466e+01
7 11 -8.685785e-01 -1.247859e+01
7 11 -9.988687e-01 -1.250473e+01
0 7 2.886709e-02 -8.899869e+00
10 13 -1.833763e+01 -1.319981e+01
10 13 -1.830155e+01 -1.318731e+01
10 13 -1.820784e+01 -1.314806e+01
6 13 -1.786142e+01 -1.313717e+01
6 13 -1.790588e+01 -1.311114e+01
6 13 -1.788529e+01 -1.311066e+01
5 10 -1.724445e+01 -1.154125e+01
5 10 -1.724471e+01 -1.155859e+01
5 10 -1.726589e+01 -1.206574e+01
5 10 -1.729627e+01 -1.198835e+01
5 10 -1.728976e+01 -1.196740e+01
5 10 -1.727492e+01 -1.195100e+01
5 10 -1.725530e+01 -1.193732e+01
5 10 -1.734190e+01 -1.221232e+01
5 10 -1.734190e+01 -1.218732e+01
6 13 -1.766666e+01 -1.321462e+01
17 28 -1.538253e+01 -1.433337e+01
13 28 -1.661397e+01 -1.468329e+01
13 28 -1.666778e+01 -1.474269e+01
13 28 -1.669136e+01 -1.476111e+01
13 28 -1.664132e+01 -1.471592e+01
13 28 -1.671152e+01 -1.477679e+01
13 28 -1.672623e+01 -1.479612e+01
13 28 -1.673614e+01 -1.482104e+01
13 28 -1.677790e+01 -1.488713e+01
13 28 -1.675001e+01 -1.484500e+01
17 28 -1.529621e+01 -1.486604e+01
17 28 -1.528484e+01 -1.484962e+01
17 28 -1.527203e+01 -1.483235e+01
17 28 -1.517715e+01 -1.541244e+01
17 28 -1.514444e+01 -1.525837e+01
17 28 -1.525260e+01 -1.535837e+01
17 28 -1.523949e+01 -1.537375e+01
17 28 -1.523949e+01 -1.532580e+01
17 28 -1.521987e+01 -1.531243e+01
17 28 -1.525260e+01 -1.534118e+01
17 28 -1.519852e+01 -1.529978e+01
7 8 -4.784699e+00 -1.128732e+01
7 8 -4.784720e+00 -1.126233e+01
7 8 -4.773849e+00 -1.145608e+01
8 11 -5.897614e+00 -1.373757e+01
8 11 -5.863037e+00 -1.373204e+01
8 11 -5.927621e+00 -1.372971e+01
8 11 -5.958759e+00 -1.371096e+01
8 11 -5.697751e+00 -1.370653e+01
8 11 -5.738112e+00 -1.371130e+01
9 11 -6.027486e+00 -1.374457e+01
8 11 -5.662249e+00 -1.369704e+01
11 17 -8.562886e+00 -1.620106e+01
11 17 -8.558579e+00 -1.616881e+01
11 17 -8.558559e+00 -1.613070e+01
4 17 -8.638477e+00 -1.201235e+01
4 17 -8.660127e+00 -1.202482e+01
4 17 -8.616826e+00 -1.200015e+01
4 17 -7.750814e+00 -1.179029e+01
4 17 -7.618882e+00 -1.172632e+01
4 17 -7.598979e+00 -1.171483e+01
4 17 -8.746728e+00 -1.206464e+01
4 17 -8.725078e+00 -1.205995e+01
4 17 -8.768378e+00 -1.205998e+01
4 17 -8.790008e+00 -1.204984e+01
4 17 -8.898570e+00 -1.210983e+01
4 17 -8.878660e+00 -1.209833e+01
4 17 -8.863518e+00 -1.208239e+01
4 17 -8.811397e+00 -1.203983e+01
4 17 -8.854980e+00 -1.206265e+01
4 17 -8.846442e+00 -1.204462e+01
4 17 -9.647582e+00 -1.229966e+01
4 17 -9.618970e+00 -1.230886e+01
4 17 -9.582560e+00 -1.226956e+01
4 17 -9.591199e+00 -1.228716e+01
4 17 -9.567411e+00 -1.226085e+01
4 17 -9.504489e+00 -1.226000e+01
4 17 -9.526119e+00 -1.226497e+01
4 17 -9.547508e+00 -1.226248e+01
4 17 -9.114589e+00 -1.213965e+01
4 17 -9.091686e+00 -1.213452e+01
4 17 -9.136420e+00 -1.215015e+01
4 17 -9.287986e+00 -1.218732e+01
4 17 -9.266336e+00 -1.218435e+01
4 17 -1.030555e+01 -1.238435e+01
4 17 -1.043545e+01 -1.231235e+01
4 17 -1.044885e+01 -1.231976e+01
4 17 -1.042206e+01 -1.231978e+01
4 17 -1.041378e+01 -1.233766e+01
4 17 -1.045712e+01 -1.233733e+01
4 17 -1.063031e+01 -1.233732e+01
4 17 -1.060866e+01 -1.234029e+01
4 17 -1.078186e+01 -9.099867e+00
4 17 -1.076021e+01 -9.087391e+00
4 17 -1.054399e+01 -9.037205e+00
4 17 -1.056538e+01 -9.034713e+00
4 17 -1.052408e+01 -9.038838e+00
4 17 -1.045682e+01 -8.987531e+00
4 17 -1.047672e+01 -8.985898e+00
4 17 -1.043543e+01 -8.990022e+00
4 17 -1.049187e+01 -8.994617e+00
4 17 -1.050040e+01 -9.012368e+00
4 17 -1.041380e+01 -8.985050e+00
4 17 -1.039217e+01 -8.974881e+00
0 7 -2.078430e+00 2.886709e-02
0 7 -1.905228e+00 2.886709e-02
0 7 -2.424836e+00 2.886709e-02
2 7 -1.989734e-01 -3.461659e+00
2 7 -2.731931e-01 -3.406056e+00
4 17 -5.997138e+00 -7.739730e+00
4 17 -6.018788e+00 -7.750211e+00
4 17 -6.083739e+00 -7.785042e+00
4 17 -6.105390e+00 -7.790027e+00
4 17 -5.802285e+00 -7.724887e+00
4 17 -5.823935e+00 -7.735067e+00
4 17 -1.008905e+01 -8.939685e+00
4 17 -1.099633e+01 -9.136222e+00
4 17 -1.101147e+01 -9.144639e+00
4 17 -1.097643e+01 -9.139873e+00
4 17 -1.102001e+01 -9.162366e+00
4 17 -1.126019e+01 -9.263834e+00
4 17 -1.238398e+01 -9.584392e+00
4 17 -9.482860e+00 -8.759392e+00
4 17 -9.461471e+00 -8.762184e+00
4 17 -9.441568e+00 -8.763841e+00
4 7 -5.193743e+00 -8.126228e+00
4 7 -5.174123e+00 -8.114875e+00
4 17 -5.217727e+00 -7.612388e+00
4 17 -5.226265e+00 -7.630139e+00
0 17 -8.660127e+00 2.886709e-02
7 17 -6.438155e+00 -1.171117e-01
7 17 -6.429161e+00 -1.378111e-01
7 17 -6.451214e+00 -9.861267e-02
0 7 -5.455880e+00 2.886709e-02
7 17 -6.166935e+00 -5.714089e-01
7 17 -6.144601e+00 -6.307540e-01
7 17 -5.131715e+00 -1.861150e+00
7 17 -5.109583e+00 -1.874810e+00
7 17 -4.742828e+00 -2.155048e+00
0 7 -3.550652e+00 2.886709e-02
3 10 -2.021778e+01 -2.889173e+00
3 10 -2.052450e+01 -2.784817e+00
13 28 -1.774992e+01 -1.642594e+01
13 28 -1.754206e+01 -1.609586e+01
13 28 -1.756626e+01 -1.615585e+01
13 28 -1.758199e+01 -1.617340e+01
13 28 -1.755547e+01 -1.613014e+01
13 28 -1.727695e+01 -1.579974e+01
13 28 -1.727927e+01 -1.583890e+01
13 28 -1.726615e+01 -1.583100e+01
13 28 -1.729863e+01 -1.583728e+01
13 28 -1.726587e+01 -1.581570e+01
13 28 -1.779657e+01 -1.649977e+01
13 28 -1.782122e+01 -1.653727e+01
13 28 -1.772308e+01 -1.631720e+01
17 28 -1.488436e+01 -1.695851e+01
17 28 -1.489570e+01 -1.697491e+01
17 28 -1.489773e+01 -1.692576e+01
17 28 -1.488462e+01 -1.694117e+01
17 28 -1.426756e+01 -2.061220e+01
17 28 -1.426784e+01 -2.058736e+01
17 28 -1.426959e+01 -2.056337e+01
17 28 -1.427610e+01 -2.054213e+01
17 28 -1.428921e+01 -2.052470e+01
17 28 -1.425902e+01 -2.068227e+01
17 28 -1.415959e+01 -2.084986e+01
17 28 -1.417242e+01 -2.086712e+01
17 28 -1.431072e+01 -2.010493e+01
17 28 -1.430679e+01 -2.006963e+01
17 28 -1.431882e+01 -1.996847e+01
17 28 -1.433020e+01 -2.019869e+01
17 28 -1.431084e+01 -2.021222e+01
17 28 -1.417039e+01 -2.103343e+01
17 28 -1.415903e+01 -2.104985e+01
17 28 -1.417041e+01 -2.101596e+01
17 28 -1.409464e+01 -2.143735e+01
17 28 -1.409436e+01 -2.146219e+01
17 28 -1.409639e+01 -2.141336e+01
17 28 -1.408679e+01 -2.128091e+01
17 28 -1.410287e+01 -2.139213e+01
17 28 -1.405103e+01 -2.158685e+01
17 28 -1.405931e+01 -2.156693e+01
17 28 -1.404252e+01 -2.160491e+01
17 28 -1.407269e+01 -2.154967e+01
17 28 -1.408582e+01 -2.153225e+01
17 28 -1.393202e+01 -2.175860e+01
17 28 -1.393203e+01 -2.174346e+01
5 17 -1.531733e+01 -8.558605e+00
5 17 -1.534570e+01 -8.429806e+00
5 17 -1.534991e+01 -8.394638e+00
5 10 -1.662775e+01 -9.225004e+00
5 10 -1.664086e+01 -9.242143e+00
5 17 -1.568940e+01 -1.161741e+01
5 17 -1.567250e+01 -1.157861e+01
5 17 -1.572138e+01 -1.170782e+01
5 17 -1.570342e+01 -1.166076e+01
5 10 -1.698495e+01 -1.049112e+01
5 10 -1.696274e+01 -1.054111e+01
5 10 -1.697385e+01 -1.052485e+01
5 10 -1.696274e+01 -1.055858e+01
5 10 -1.697385e+01 -1.057484e+01
5 10 -1.698493e+01 -1.059110e+01
5 10 -1.699319e+01 -1.078633e+01
5 10 -1.693286e+01 -1.069883e+01
5 10 -1.695222e+01 -1.071236e+01
5 10 -1.700607e+01 -1.096610e+01
5 10 -1.701715e+01 -1.094984e+01
5 10 -1.711686e+01 -1.106727e+01
5 10 -1.702823e+01 -1.093358e+01
4 17 -1.112824e+01 -1.219948e+01
4 17 -1.114963e+01 -1.218713e+01
4 17 -1.102001e+01 -1.221466e+01
4 17 -1.104166e+01 -1.220968e+01
4 17 -1.099838e+01 -1.222516e+01
4 17 -1.092515e+01 -1.230486e+01
4 17 -1.091176e+01 -1.231229e+01
4 17 -1.075993e+01 -1.233713e+01
4 17 -1.080351e+01 -1.231199e+01
4 17 -1.081205e+01 -1.229225e+01
4 17 -1.077983e+01 -1.233879e+01
4 17 -1.079497e+01 -1.233005e+01
4 17 -1.089837e+01 -1.230488e+01
0 24 -5.142672e+01 -2.374965e+00
0 24 -5.142672e+01 -1.424979e+00
0 29 -5.142672e+01 -2.247467e+01
0 29 -5.142672e+01 -2.252467e+01
0 29 -5.142672e+01 -2.497463e+01
0 29 -5.142672e+01 -2.492463e+01
0 29 -5.142672e+01 -2.597462e+01
0 29 -5.142672e+01 -2.602462e+01
0 29 -5.142672e+01 -2.472464e+01
0 29 -5.142672e+01 -2.292466e+01
24 29 -4.713071e+01 -2.213568e+01
24 29 -4.712392e+01 -2.215474e+01
24 29 -4.695956e+01 -2.233718e+01
24 29 -4.698320e+01 -2.230083e+01
24 29 -4.700284e+01 -2.228717e+01
24 29 -4.696808e+01 -2.231710e+01
24 29 -4.704614e+01 -2.221220e+01
0 29 -5.142672e+01 -3.092455e+01
0 29 -5.142672e+01 -2.782459e+01
29 32 -4.769565e+01 -3.186473e+01
29 32 -4.771529e+01 -3.187604e+01
29 32 -4.784720e+01 -3.194986e+01
29 32 -4.782555e+01 -3.193937e+01
29 32 -4.761730e+01 -3.190457e+01
29 32 -4.669120e+01 -3.134431e+01
29 32 -4.667605e+01 -3.133557e+01
29 32 -4.663476e+01 -3.133969e+01
29 32 -4.665615e+01 -3.133720e+01
29 32 -4.661313e+01 -3.133470e+01
29 32 -4.700284e+01 -3.156204e+01
29 32 -4.698119e+01 -3.154954e+01
29 32 -4.680799e+01 -3.144954e+01
29 32 -4.682964e+01 -3.146204e+01
29 32 -4.758537e+01 -3.185070e+01
29 32 -4.756547e+01 -3.183722e+01
29 32 -4.754408e+01 -3.182487e+01
29 32 -4.752245e+01 -3.181438e+01
29 32 -4.745953e+01 -3.181350e+01
29 32 -4.747943e+01 -3.181187e+01
29 32 -4.743585e+01 -3.178671e+01
29 32 -4.742731e+01 -3.176694e+01
29 32 -4.737087e+01 -3.172487e+01
32 37 -4.624509e+01 -3.377452e+01
32 37 -4.621675e+01 -3.375326e+01
29 32 -4.488111e+01 -3.076205e+01
29 32 -4.485948e+01 -3.077456e+01
29 32 -4.490274e+01 -3.074954e+01
29 32 -4.492413e+01 -3.073689e+01
29 32 -4.494403e+01 -3.072338e+01
29 32 -4.875652e+01 -3.242420e+01
29 32 -4.877816e+01 -3.243468e+01
